,Loan_Amount_Requested,Length_Employed,Home_Owner,Annual_Income,Income_Verified,Purpose_Of_Loan,Debt_To_Income,Inquiries_Last_6Mo,Months_Since_Deliquency,Number_Open_Accounts,Total_Accounts,Gender,Length_Employed_10+ years,Length_Employed_2 years,Length_Employed_3 years,Length_Employed_4 years,Length_Employed_5 years,Length_Employed_6 years,Length_Employed_7 years,Length_Employed_8 years,Length_Employed_9 years,Length_Employed_< 1 year,Home_Owner_None,Home_Owner_Other,Home_Owner_Own,Home_Owner_Rent,Income_Verified_VERIFIED - income source,Income_Verified_not verified,Purpose_Of_Loan_credit_card,Purpose_Of_Loan_debt_consolidation,Purpose_Of_Loan_educational,Purpose_Of_Loan_home_improvement,Purpose_Of_Loan_house,Purpose_Of_Loan_major_purchase,Purpose_Of_Loan_medical,Purpose_Of_Loan_moving,Purpose_Of_Loan_other,Purpose_Of_Loan_renewable_energy,Purpose_Of_Loan_small_business,Purpose_Of_Loan_vacation,Purpose_Of_Loan_wedding,Gender_Male
18443,24000.0,6 years,Rent,73000.0,VERIFIED - income source,home_improvement,9.87,4,65.0,17,34,Female,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18444,30000.0,7 years,Rent,73000.0,VERIFIED - income,debt_consolidation,16.93,0,20.0,9,12,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18445,11200.0,1 year,Rent,63000.0,VERIFIED - income,debt_consolidation,23.87,1,49.0,18,29,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18446,15000.0,10+ years,Mortgage,57000.0,VERIFIED - income,debt_consolidation,17.62,3,12.0,19,31,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18447,28000.0,6 years,Mortgage,90000.0,VERIFIED - income source,debt_consolidation,9.68,0,11.0,12,36,Female,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18448,7200.0,2 years,Own,50000.0,not verified,debt_consolidation,7.94,1,45.0,10,29,Male,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18449,12000.0,8 years,Rent,46500.0,VERIFIED - income,credit_card,25.68,0,27.0,29,43,Male,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
18450,24000.0,10+ years,Mortgage,98000.0,VERIFIED - income source,debt_consolidation,20.93,0,3.0,13,31,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18451,11575.0,1 year,Rent,47840.0,not verified,debt_consolidation,21.42,0,63.0,15,33,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18452,20000.0,10+ years,Mortgage,62000.0,VERIFIED - income,debt_consolidation,24.29,2,27.0,16,24,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18453,12000.0,4 years,Mortgage,80000.0,not verified,credit_card,8.84,0,11.0,10,15,Male,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
18454,10000.0,1 year,Rent,73000.0,VERIFIED - income source,other,4.55,0,5.0,6,11,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18455,6000.0,2 years,Mortgage,49500.0,VERIFIED - income,credit_card,5.5,1,13.0,4,8,Male,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
18456,10050.0,1 year,Own,73000.0,not verified,debt_consolidation,11.54,1,19.0,12,39,Female,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18457,35000.0,3 years,Rent,73000.0,VERIFIED - income,debt_consolidation,14.83,0,25.0,18,42,Male,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18458,6200.0,2 years,Rent,56000.0,VERIFIED - income source,debt_consolidation,10.54,0,45.0,13,31,Female,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18459,12000.0,4 years,Rent,42000.0,not verified,debt_consolidation,28.14,0,11.0,16,19,Female,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18460,8300.0,< 1 year,Mortgage,46000.0,not verified,debt_consolidation,20.01,0,3.0,9,9,Female,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18461,35000.0,< 1 year,Mortgage,126000.0,VERIFIED - income source,credit_card,17.13,0,1.0,20,37,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
18462,6000.0,9 years,Rent,40000.0,VERIFIED - income source,debt_consolidation,8.19,0,20.0,6,11,Female,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18463,13000.0,7 years,Own,40000.0,VERIFIED - income,debt_consolidation,16.26,0,31.0,1,29,Female,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18464,17000.0,3 years,Mortgage,85000.0,VERIFIED - income source,debt_consolidation,24.1,1,56.0,10,27,Male,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18465,3000.0,9 years,Rent,71000.0,not verified,debt_consolidation,13.62,0,78.0,6,11,Female,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18466,32350.0,10+ years,Rent,72000.0,VERIFIED - income,debt_consolidation,10.1,0,17.0,6,8,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18467,12000.0,10+ years,Mortgage,55000.0,VERIFIED - income source,debt_consolidation,12.0,0,41.0,11,30,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18468,20000.0,10+ years,Mortgage,65000.0,VERIFIED - income,debt_consolidation,11.76,0,41.0,12,28,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18469,25500.0,10+ years,Mortgage,73000.0,VERIFIED - income,debt_consolidation,15.17,2,54.0,11,39,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18470,6000.0,10+ years,Mortgage,66000.0,not verified,debt_consolidation,26.49,0,5.0,9,32,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18471,9750.0,2 years,Rent,36000.0,VERIFIED - income,debt_consolidation,18.9,0,70.0,6,10,Male,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18472,10000.0,10+ years,Mortgage,73000.0,VERIFIED - income,debt_consolidation,33.33,2,57.0,20,59,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18473,28100.0,1 year,Mortgage,67000.0,VERIFIED - income source,debt_consolidation,33.67,0,10.0,14,29,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18474,13600.0,10+ years,Mortgage,115000.0,VERIFIED - income,credit_card,28.1,0,18.0,11,34,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
18475,4800.0,1 year,Rent,73000.0,not verified,debt_consolidation,23.45,1,47.0,12,28,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18476,5000.0,5 years,Rent,73000.0,not verified,debt_consolidation,21.89,2,4.0,6,17,Male,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18477,25450.0,10+ years,Rent,57129.0,VERIFIED - income,debt_consolidation,31.09,0,48.0,13,29,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18478,5000.0,8 years,Rent,73000.0,VERIFIED - income source,debt_consolidation,21.7,1,7.0,11,19,Male,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18479,17000.0,9 years,Rent,73000.0,VERIFIED - income source,debt_consolidation,27.72,0,48.0,11,23,Female,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18480,6450.0,10+ years,Rent,31000.0,VERIFIED - income,debt_consolidation,27.37,2,54.0,5,27,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18481,17050.0,10+ years,Mortgage,48000.0,VERIFIED - income,debt_consolidation,14.8,2,20.0,9,57,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18482,24000.0,10+ years,Mortgage,125000.0,VERIFIED - income,credit_card,32.03,0,22.0,25,53,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
18483,6000.0,10+ years,Mortgage,63000.0,not verified,home_improvement,17.28,0,53.0,6,18,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
18484,20000.0,10+ years,Mortgage,73000.0,VERIFIED - income source,debt_consolidation,18.45,0,41.0,14,24,Female,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18485,25000.0,9 years,Own,105000.0,VERIFIED - income source,debt_consolidation,14.71,0,63.0,24,35,Male,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18486,3000.0,3 years,Rent,73000.0,not verified,debt_consolidation,15.93,1,24.0,7,10,Male,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18487,13200.0,10+ years,Own,104000.0,VERIFIED - income,debt_consolidation,15.0,1,31.0,18,38,Male,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18488,3200.0,8 years,Mortgage,44000.0,VERIFIED - income source,other,27.63,2,33.0,14,50,Male,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
18489,25000.0,6 years,Mortgage,290000.0,VERIFIED - income,home_improvement,8.26,2,58.0,12,34,Male,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
18490,35000.0,7 years,Mortgage,73000.0,VERIFIED - income,debt_consolidation,27.85,0,69.0,14,24,Female,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18491,20125.0,5 years,Rent,45760.0,VERIFIED - income,debt_consolidation,18.44,2,75.0,13,25,Male,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18492,33400.0,2 years,Rent,95000.0,VERIFIED - income source,debt_consolidation,21.42,2,9.0,19,62,Female,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18493,16000.0,< 1 year,Mortgage,130000.0,not verified,debt_consolidation,6.07,1,19.0,7,17,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18494,27000.0,8 years,Mortgage,60000.0,VERIFIED - income source,debt_consolidation,27.8,1,77.0,19,33,Male,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18495,12000.0,10+ years,Rent,73000.0,VERIFIED - income,debt_consolidation,3.72,0,21.0,3,7,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18496,11200.0,7 years,Rent,35000.0,not verified,debt_consolidation,24.41,0,60.0,8,16,Female,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18497,2800.0,2 years,Mortgage,62400.0,VERIFIED - income,home_improvement,31.4,0,31.0,13,32,Male,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
18498,21100.0,3 years,Rent,55000.0,VERIFIED - income source,credit_card,20.1,1,69.0,7,30,Male,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
18499,7000.0,10+ years,Rent,85000.0,VERIFIED - income,debt_consolidation,4.33,0,43.0,10,15,Female,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18500,10000.0,10+ years,Mortgage,145000.0,VERIFIED - income,home_improvement,13.39,0,3.0,10,38,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
18501,12000.0,7 years,Mortgage,50000.0,not verified,debt_consolidation,28.85,0,13.0,15,35,Female,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18502,7000.0,2 years,Rent,73000.0,not verified,debt_consolidation,22.92,0,68.0,22,30,Male,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18503,17000.0,2 years,Mortgage,80000.0,VERIFIED - income source,debt_consolidation,8.29,0,58.0,5,7,Male,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18504,27575.0,10+ years,Mortgage,73000.0,VERIFIED - income source,debt_consolidation,18.16,0,71.0,11,29,Female,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18505,8000.0,8 years,Rent,45600.0,not verified,debt_consolidation,4.66,0,40.0,3,20,Female,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18506,25000.0,10+ years,Rent,265000.0,VERIFIED - income source,debt_consolidation,9.2,0,78.0,15,32,Female,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18507,9000.0,3 years,Mortgage,70000.0,not verified,debt_consolidation,19.68,1,48.0,15,33,Male,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18508,9000.0,7 years,Mortgage,53000.0,not verified,credit_card,18.48,3,39.0,10,24,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
18509,24000.0,6 years,Mortgage,70000.0,VERIFIED - income source,credit_card,12.27,1,42.0,10,28,Male,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
18510,10000.0,1 year,Rent,65000.0,not verified,debt_consolidation,21.26,0,33.0,16,29,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18511,10000.0,10+ years,Mortgage,170000.0,VERIFIED - income source,debt_consolidation,11.11,3,27.0,14,41,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18512,35000.0,10+ years,Mortgage,100000.0,VERIFIED - income,credit_card,25.6,0,3.0,8,22,Female,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18513,16000.0,< 1 year,Rent,70000.0,not verified,debt_consolidation,12.77,0,2.0,8,17,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18514,15000.0,10+ years,Mortgage,65000.0,VERIFIED - income,debt_consolidation,15.88,2,29.0,12,32,Female,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18515,5000.0,10+ years,Mortgage,64000.0,not verified,debt_consolidation,14.08,0,32.0,6,11,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18516,18000.0,10+ years,Mortgage,52000.0,VERIFIED - income source,credit_card,10.55,0,20.0,10,19,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
18517,35000.0,10+ years,Mortgage,150000.0,VERIFIED - income,debt_consolidation,18.04,3,78.0,26,54,Female,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18518,5500.0,4 years,Mortgage,56000.0,not verified,credit_card,20.34,1,39.0,12,34,Female,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18519,15850.0,4 years,Rent,65000.0,VERIFIED - income,debt_consolidation,8.6,1,9.0,10,22,Female,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18520,15000.0,< 1 year,Rent,62000.0,VERIFIED - income,credit_card,19.9,0,15.0,14,44,Female,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18521,10000.0,10+ years,Own,1200000.0,VERIFIED - income,debt_consolidation,1.46,0,81.0,6,13,Male,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18522,6000.0,< 1 year,Mortgage,73000.0,not verified,debt_consolidation,9.01,1,31.0,11,17,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18523,19750.0,< 1 year,Mortgage,40000.0,VERIFIED - income,debt_consolidation,22.87,0,16.0,8,13,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18524,14000.0,10+ years,Mortgage,90000.0,VERIFIED - income,major_purchase,20.78,1,53.0,7,24,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
18525,7000.0,3 years,Rent,28685.0,not verified,debt_consolidation,22.72,2,66.0,13,14,Male,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18526,10000.0,8 years,Mortgage,73000.0,VERIFIED - income source,debt_consolidation,11.62,1,38.0,9,17,Male,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18527,8000.0,10+ years,Mortgage,50000.0,VERIFIED - income,other,29.89,0,79.0,11,22,Female,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18528,35000.0,1 year,Mortgage,90000.0,VERIFIED - income,debt_consolidation,15.45,0,44.0,9,21,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18529,6000.0,7 years,Rent,75000.0,not verified,debt_consolidation,16.62,0,9.0,8,12,Female,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18530,35000.0,10+ years,Own,90000.0,VERIFIED - income,debt_consolidation,21.48,0,13.0,9,36,Male,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18531,22400.0,7 years,Own,67862.0,VERIFIED - income,debt_consolidation,21.56,0,15.0,12,28,Male,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18532,20000.0,10+ years,Own,60000.0,VERIFIED - income,small_business,5.06,1,62.0,9,17,Female,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18533,7500.0,10+ years,Mortgage,75000.0,VERIFIED - income,debt_consolidation,25.93,1,9.0,12,36,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18534,11625.0,4 years,Rent,34000.0,VERIFIED - income,debt_consolidation,19.13,1,25.0,5,17,Female,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18535,25000.0,10+ years,Mortgage,74000.0,VERIFIED - income,debt_consolidation,16.15,0,68.0,16,24,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18536,9600.0,10+ years,Mortgage,75000.0,not verified,credit_card,13.44,0,36.0,7,17,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
18537,6000.0,10+ years,Mortgage,75504.0,VERIFIED - income,debt_consolidation,30.51,2,2.0,17,49,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18538,7200.0,< 1 year,Mortgage,75000.0,VERIFIED - income source,home_improvement,16.67,1,33.0,6,8,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
18539,9800.0,< 1 year,Mortgage,73000.0,VERIFIED - income,debt_consolidation,12.89,0,62.0,7,42,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18540,6600.0,2 years,Rent,55000.0,VERIFIED - income source,other,5.26,0,63.0,4,18,Male,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
18541,22500.0,10+ years,Mortgage,88000.0,VERIFIED - income source,debt_consolidation,13.5,1,23.0,13,32,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18542,6000.0,3 years,Own,48000.0,VERIFIED - income source,debt_consolidation,2.08,1,55.0,17,54,Male,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18543,6500.0,8 years,Mortgage,55000.0,not verified,debt_consolidation,7.14,0,39.0,5,20,Female,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18544,16000.0,4 years,Rent,73000.0,VERIFIED - income source,debt_consolidation,10.91,0,54.0,9,12,Male,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18545,35000.0,10+ years,Mortgage,114320.27,VERIFIED - income,home_improvement,2.76,0,44.0,5,22,Female,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18546,12000.0,8 years,Mortgage,125938.0,not verified,debt_consolidation,12.96,0,27.0,8,18,Male,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18547,26000.0,7 years,Rent,120000.0,VERIFIED - income,debt_consolidation,11.17,1,79.0,9,24,Female,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18548,23050.0,7 years,Mortgage,55000.0,VERIFIED - income source,debt_consolidation,23.87,0,80.0,10,20,Female,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18549,16000.0,10+ years,Mortgage,90000.0,VERIFIED - income source,credit_card,17.55,1,8.0,10,54,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
18550,8150.0,10+ years,Rent,37000.0,not verified,debt_consolidation,20.4,0,75.0,9,21,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18551,17000.0,10+ years,Mortgage,63955.0,not verified,debt_consolidation,29.86,0,8.0,21,38,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18552,8500.0,2 years,Rent,30000.0,VERIFIED - income source,debt_consolidation,31.12,0,23.0,13,23,Male,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18553,16000.0,7 years,Mortgage,49044.0,VERIFIED - income source,debt_consolidation,9.52,1,19.0,6,19,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18554,20350.0,5 years,Mortgage,73000.0,VERIFIED - income,debt_consolidation,19.41,1,42.0,13,23,Male,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18555,16800.0,2 years,Mortgage,73000.0,VERIFIED - income,major_purchase,11.19,2,51.0,16,38,Male,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
18556,17000.0,10+ years,Mortgage,98000.0,not verified,credit_card,15.65,0,73.0,6,11,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
18557,2300.0,< 1 year,Mortgage,39000.0,not verified,major_purchase,17.45,0,61.0,5,10,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
18558,26000.0,10+ years,Mortgage,64000.0,VERIFIED - income,credit_card,23.33,0,7.0,10,19,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
18559,20000.0,1 year,Rent,65000.0,VERIFIED - income source,credit_card,10.35,1,3.0,9,12,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
